Item 1,Item 2,Item 3,Metric,Price
Glazed Jelly Stick,"Pumpkin Swirl Frozen Chocolate, Large",Kosher Big n' Toasted,10.26502,12.23
Double Sausage Breakfast Sandwich,Kosher Veggie Sausage Egg and Cheese on a Croissant,"Dunkaccino, Extra Large",10.26984,11.57
"Vanilla Bean Coolatta, Large","Dunkaccino, Extra Large",Big n' Toasted (Regional),10.27003,13.47
"Maple Pecan Swirl Frozen Chocolate, Large",Egg & Cheese on a Plain Bagel,Kosher Maple Sugar Bacon Breakfast Sandwich,10.27762,7.53
Chicken Biscuit,Kosher Big n' Toasted,"Frozen Chocolate, Large",10.28445,11.53
All You Can Meat Breakfast Sandwich,"Mint Hot Chocolate, Large",All You Can Meat Breakfast Sandwich,10.29719,10.33
"Frozen Dunkaccino, Medium",Maple Sugar Bacon Breakfast Sandwich,Maple Sugar Bacon Breakfast Sandwich,10.30081,10.07
Spam Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Medium","Sausage, Egg & Cheese on a Plain Bagel",10.30475,11.629999999999999
"Pumpkin Swirl Frozen Chocolate, Large",Egg & Cheese on a Plain Bagel,Maple Sugar Bacon Breakfast Sandwich,10.34311,7.53
Maple Creme Stick,Double Sausage Breakfast Sandwich,Spam Breakfast Sandwich,10.35327,10.87
"Biscuit, Bacon, Fried Egg and Cheese",Kosher Dunkin' Double Veggie Sausage Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",10.36938,8.33
Peanut Donut,"Frozen Dunkaccino, Large",Kosher Big n' Toasted,10.37436,11.670000000000002
"Sausage, Egg & Cheese on Croissant","Sausage, Egg & Cheese on Croissant","Oreo Hot Chocolate, XLarge",10.38554,14.129999999999999
Spam Breakfast Sandwich,Chocolate Creme Stick (Regional),Double Sausage Breakfast Sandwich,10.3935,9.030000000000001
Kosher Veggie Sausage Egg and Cheese on a Croissant,"Vanilla Bean Coolatta, Medium",All You Can Meat Breakfast Sandwich,10.39899,13.770000000000001
Chicken Croissant Sandwich (Regional),Kosher Big n' Toasted,"French Vanilla Swirl Frozen Chocolate, Medium",10.40082,14.33
"Frozen Dunkaccino, Medium","Sausage, Egg & Cheese on Croissant",Kosher Veggie Sausage Egg and Cheese on a Croissant,10.40552,13.67
"Frozen Chocolate, Medium",Chicken Croissant Sandwich (Regional),Kosher Big n' Toasted,10.40936,14.330000000000002
"Vanilla Bean Coolatta, Large","Bacon, Egg & Cheese on a Plain Bagel",Maple Sugar Bacon Breakfast Sandwich,10.41009,14.770000000000001
Chicken Croissant Sandwich (Regional),Kosher Big n' Toasted,"Caramel Swirl Frozen Chocolate, Medium",10.41035,14.33
Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,"Frozen Chocolate, Large","Bacon, Egg & Cheese on Croissant",10.41525,13.93
"Frozen Vanilla Chai, Large",Spam Breakfast Sandwich,Kosher Veggie Sausage Egg and Cheese on a Croissant,10.42064,11.629999999999999
"Frozen Dunkaccino, Large","Ham, Egg & Cheese on a Plain Bagel",Kosher Veggie Sausage Egg and Cheese on a Croissant,10.4249,13.870000000000001
"Mint Hot Chocolate, Extra Large",All You Can Meat Breakfast Sandwich,"Sausage, Egg & Cheese on Croissant",10.42782,12.129999999999999
"French Vanilla Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese on a Plain Bagel","Bacon, Egg & Cheese on Croissant",10.43984,13.93
"Caramel Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese on Croissant","Bacon, Egg & Cheese on a Plain Bagel",10.44709,13.93
Jelly Stick,"Frozen Dunkaccino, Large",Kosher Big n' Toasted,10.44997,9.370000000000001
"Bacon, Egg & Cheese on Croissant",Maple Sugar Bacon Breakfast Sandwich,"Frozen Vanilla Chai, Large",10.46261,11.930000000000001
Double Sausage Breakfast Sandwich,Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Glazed Jelly Stick,10.47226,10.67
"French Vanilla Swirl Frozen Chocolate, Large",Big n' Toasted (Regional),Chicken Biscuit,10.4738,11.530000000000001
"Frozen Chocolate, Large",Peanut Donut,Big n' Toasted (Regional),10.47975,11.73
"Hazelnut Swirl Frozen Chocolate, Large",Big n' Toasted (Regional),Chicken Biscuit,10.48105,11.530000000000001
M&M Mix-In,Big n' Toasted (Regional),"Frozen Dunkaccino, Medium",10.48379,11.47
Kosher Grilled Cheese with Veggie Bacon (Regional),"Maple Pecan Swirl Frozen Chocolate, Large",Kosher Big n' Toasted,10.49136,14.330000000000002
"Ham, Egg & Cheese on a Plain Bagel","Sausage, Egg & Cheese on Croissant","Frozen Vanilla Chai, Large",10.51275,13.73
Kosher Dunkin' Double Veggie Sausage Sandwich,Chicken Croissant Sandwich (Regional),"Sausage, Egg & Cheese on Croissant",10.52644,15.27
Spam Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",Egg & Cheese on a Plain Bagel,10.52829,7.23
Big n' Toasted (Regional),"Pumpkin Swirl Frozen Chocolate, Medium",Chicken Croissant Sandwich (Regional),10.53657,14.33
Blueberry Muffin,Kosher Big n' Toasted,"Frozen Chocolate, Large",10.54137,10.23
Kosher Big n' Toasted,"Vanilla Bean Coolatta, Large",Pumpkin Muffin,10.55126,14.77
"Pumpkin Swirl Frozen Chocolate, Large",Sausage Biscuit,Kosher Big n' Toasted,10.55162,11.530000000000001
Bismark,All You Can Meat Breakfast Sandwich,"Sausage, Egg & Cheese on Croissant",10.55256,11.27
Grilled Cheese with Ham (Regional),"Frozen Chocolate, Large",Kosher Big n' Toasted,10.5553,14.330000000000002
"Frozen Chocolate, Large",Big n' Toasted (Regional),Jelly Stick,10.55536,9.430000000000001
Kosher Big n' Toasted,"Pumpkin Swirl Frozen Chocolate, Large",Grilled Cheese with Bacon (Regional),10.55868,14.330000000000002
"Ham, Egg & Cheese on Croissant",Kosher Veggie Sausage Egg and Cheese on a Croissant,"Pumpkin Swirl Frozen Chocolate, Large",10.56965,13.93
Kosher Dunkin' Double Veggie Sausage Sandwich,Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Frozen Dunkaccino, Large",10.58587,9.77
Kosher Big n' Toasted,"Frozen Chocolate, Large","Extra Thick Shake, Vanilla",10.59332,12.030000000000001
Egg & Cheese on Croissant,"Frozen Chocolate, Large",Kosher Veggie Sausage Egg and Cheese on a Croissant,10.59446,9.33
Chocolate Chip Muffin,"Vanilla Bean Coolatta, Large",Kosher Big n' Toasted,10.60352,13.330000000000002
"Frozen Chocolate, Large",Kosher Big n' Toasted,Corn Muffin,10.61233,10.23
"French Vanilla Swirl Frozen Chocolate, Medium",Egg & Cheese on Croissant,All You Can Meat Breakfast Sandwich,10.61928,7.33
Egg & Cheese on Croissant,All You Can Meat Breakfast Sandwich,"Frozen Chocolate, Medium",10.62781,7.33
"Pumpkin Swirl Frozen Chocolate, Large",Kosher Grilled Cheese with Veggie Bacon (Regional),Big n' Toasted (Regional),10.62859,14.330000000000002
Egg & Cheese on Croissant,"Maple Pecan Swirl Frozen Chocolate, Medium",All You Can Meat Breakfast Sandwich,10.6288,7.33
All You Can Meat Breakfast Sandwich,"Sausage, Egg & Cheese on Croissant","Dunkaccino, Large",10.63844,12.07
"Vanilla Bean Coolatta, Large","Ham, Egg & Cheese on Croissant",Kosher Maple Sugar Bacon Breakfast Sandwich,10.66452,14.770000000000001
Kosher Grilled Cheese with Veggie Bacon (Regional),Kosher Maple Sugar Bacon Breakfast Sandwich,Double Sausage Breakfast Sandwich,10.72327,13.270000000000001
Blueberry Muffin,"French Vanilla Swirl Frozen Chocolate, Large",Big n' Toasted (Regional),10.73072,10.23
Chicken Croissant Sandwich (Regional),"Sausage, Egg & Cheese on a Plain Bagel",Kosher Maple Sugar Bacon Breakfast Sandwich,10.73229,15.770000000000001
Blueberry Muffin,"Caramel Swirl Frozen Chocolate, Large",Big n' Toasted (Regional),10.73796,10.23
"French Vanilla Swirl Frozen Chocolate, Large",Grilled Cheese with Ham (Regional),Big n' Toasted (Regional),10.74465,14.330000000000002
Kosher Maple Sugar Bacon Breakfast Sandwich,Kosher Tuna Melt on a Croissant,All You Can Meat Breakfast Sandwich,10.74686,11.67
"Extra Thick Shake, Chocolate","Ham, Egg & Cheese on a Plain Bagel",Double Sausage Breakfast Sandwich,10.74731,11.63
Grilled Cheese with Ham (Regional),Big n' Toasted (Regional),"Hazelnut Swirl Frozen Chocolate, Large",10.75189,14.33
Double Sausage Breakfast Sandwich,Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Sausage Biscuit,10.75886,9.97
Double Sausage Breakfast Sandwich,Grilled Cheese (Regional),"Sausage, Egg & Cheese on a Plain Bagel",10.76235,12.27
Grilled Cheese with Bacon (Regional),Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Double Sausage Breakfast Sandwich,10.76593,12.770000000000001
"Bacon, Egg & Cheese on a Plain Bagel","Sausage, Egg & Cheese on English Muffin","Frozen Chocolate, Large",10.77102,13.93
"Extra Thick Shake, Vanilla",Big n' Toasted (Regional),"French Vanilla Swirl Frozen Chocolate, Large",10.78267,12.03
Double Sausage Breakfast Sandwich,Kosher Veggie Sausage Wake-Up Wrap,"Pumpkin Swirl Frozen Chocolate, Large",10.78525,7.23
"Hazelnut Swirl Frozen Chocolate, Large","Extra Thick Shake, Vanilla",Big n' Toasted (Regional),10.78991,12.030000000000001
"Maple Pecan Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese on Croissant","Ham, Egg & Cheese on Croissant",10.79679,13.93
"French Vanilla Swirl Frozen Chocolate, Large",Big n' Toasted (Regional),Corn Muffin,10.80168,10.23
"Hazelnut Swirl Frozen Chocolate, Large",Corn Muffin,Big n' Toasted (Regional),10.80892,10.23
"Sausage, Egg & Cheese on English Muffin",Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,"Frozen Dunkaccino, Large",10.83038,13.870000000000001
"Bacon, Egg & Cheese on Croissant","Frozen Dunkaccino, Large",Egg & Cheese on Croissant,10.85345,9.27
Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,Kosher Maple Sugar Bacon Breakfast Sandwich,"Frozen Chocolate, Large",10.86455,10.33
Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Frozen Dunkaccino, Large",10.87171,9.77
Cinnamon Donut,All You Can Meat Breakfast Sandwich,Double Sausage Breakfast Sandwich,10.87307,10.47
"Sausage, Egg & Cheese on Croissant",M&M Mix-In,Kosher Maple Sugar Bacon Breakfast Sandwich,10.8789,12.97
Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,All You Can Meat Breakfast Sandwich,Chicken Croissant Sandwich (Regional),10.88965,15.770000000000001
"French Vanilla Swirl Frozen Chocolate, Large",Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,10.911,9.83
"Vanilla Bean Coolatta, Large",Spam Breakfast Sandwich,"Ham, Egg & Cheese on Croissant",10.91519,14.469999999999999
All You Can Meat Breakfast Sandwich,"Sausage, Egg & Cheese Wake-Up Wrap","Maple Pecan Swirl Frozen Chocolate, Large",10.91537,7.529999999999999
Pumpkin Muffin,Double Sausage Breakfast Sandwich,"Bacon, Egg & Cheese on Croissant",10.91545,12.870000000000001
"Caramel Swirl Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,10.91825,9.83
"Biscuit, Bacon, Fried Egg and Cheese",Kosher Veggie Sausage Egg and Cheese on a Croissant,"Frozen Dunkaccino, Large",10.94508,10.57
All You Can Meat Breakfast Sandwich,Glazed Jelly Stick,"Sausage, Egg & Cheese on Croissant",10.95931,13.469999999999999
Double Sausage Breakfast Sandwich,Chocolate Chip Muffin,"Bacon, Egg & Cheese on Croissant",10.96771,11.43
Kosher Maple Sugar Bacon Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,10.97271,10.33
Spam Breakfast Sandwich,Double Sausage Breakfast Sandwich,Kosher Grilled Cheese with Veggie Bacon (Regional),10.97394,12.969999999999999
Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,Maple Sugar Bacon Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Large",10.98215,10.33
"Sausage, Egg & Cheese on a Plain Bagel",Chicken Croissant Sandwich (Regional),Spam Breakfast Sandwich,10.98296,15.47
Maple Sugar Bacon Breakfast Sandwich,Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Caramel Swirl Frozen Chocolate, Large",10.9894,10.33
Kosher Tuna Melt on a Croissant,Spam Breakfast Sandwich,All You Can Meat Breakfast Sandwich,10.99753,11.370000000000001
Double Sausage Breakfast Sandwich,"Frozen Dunkaccino, Medium","Bacon, Egg & Cheese on English Muffin",11.00145,11.370000000000001
"Ham, Egg & Cheese on Croissant","Ham, Egg & Cheese on Croissant","Frozen Dunkaccino, Large",11.01035,13.870000000000001
"Sausage, Egg & Cheese on Croissant","Frozen Vanilla Chai, Large","Biscuit, Bacon, Fried Egg and Cheese",11.03294,10.43
"Pumpkin Swirl Frozen Chocolate, Large",Maple Sugar Bacon Breakfast Sandwich,Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,11.0382,10.33
"Frozen Chocolate, Large","Bacon, Egg & Cheese on English Muffin","Sausage, Egg & Cheese on a Plain Bagel",11.08905,13.93
Spam Breakfast Sandwich,"Frozen Chocolate, Large",Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,11.11522,10.030000000000001
Spam Breakfast Sandwich,M&M Mix-In,"Sausage, Egg & Cheese on Croissant",11.12957,12.67
"Ham, Egg & Cheese on Croissant","Sausage, Egg & Cheese on English Muffin","French Vanilla Swirl Frozen Chocolate, Large",11.14306,13.93
"Ham, Egg & Cheese on Croissant","Hazelnut Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on English Muffin",11.1503,13.93
Double Sausage Breakfast Sandwich,"Pumpkin Swirl Frozen Chocolate, Large","Bacon, Egg & Cheese Wake-Up Wrap",11.1596,7.029999999999999
"Maple Pecan Swirl Frozen Chocolate, Large",Double Sausage Breakfast Sandwich,Kosher Veggie Bacon Wake-Up Wrap,11.16294,10.43
Chicken Croissant Sandwich (Regional),Chicken Croissant Sandwich (Regional),Big n' Toasted (Regional),11.21478,18.17
Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,Spam Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",11.22338,10.03
All You Can Meat Breakfast Sandwich,Sausage Biscuit,"Sausage, Egg & Cheese on Croissant",11.24591,12.77
Grilled Cheese with Bacon (Regional),All You Can Meat Breakfast Sandwich,"Sausage, Egg & Cheese on Croissant",11.25298,15.57
Double Sausage Breakfast Sandwich,"Extra Thick Shake, Chocolate","Biscuit, Bacon, Fried Egg and Cheese",11.2675,8.33
"Frozen Chocolate, Large",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Turkey Sausage Sandwich on English Muffin,11.28976,9.33
"Sausage, Egg & Cheese on English Muffin","Pumpkin Swirl Frozen Chocolate, Large","Sausage, Egg & Cheese on English Muffin",11.29253,13.93
"Bacon, Egg & Cheese on English Muffin","Sausage, Egg & Cheese on Croissant","Pumpkin Swirl Frozen Chocolate, Large",11.30187,13.93
Kosher Dunkin' Double Veggie Sausage Sandwich,Kosher Dunkin' Double Veggie Sausage Sandwich,All You Can Meat Breakfast Sandwich,11.3294,10.97
"French Vanilla Swirl Frozen Chocolate, Large",Kosher Maple Sugar Bacon Breakfast Sandwich,Turkey Sausage Sandwich on English Muffin,11.36654,9.83
Kosher Maple Sugar Bacon Breakfast Sandwich,Turkey Sausage Sandwich on English Muffin,"Caramel Swirl Frozen Chocolate, Large",11.37379,9.83
Egg & Cheese Wake-Up Wrap,"Frozen Chocolate, Large",Double Sausage Breakfast Sandwich,11.40259,7.03
Maple Sugar Bacon Breakfast Sandwich,"Maple Pecan Swirl Frozen Chocolate, Large",Turkey Sausage Sandwich on English Muffin,11.46907,9.83
Double Sausage Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Large","Ham, Egg & Cheese Wake-Up Wrap",11.47658,7.029999999999999
"Caramel Swirl Frozen Chocolate, Large","Ham, Egg & Cheese Wake-Up Wrap",Double Sausage Breakfast Sandwich,11.48382,7.03
"Ham, Egg & Cheese on English Muffin","Frozen Chocolate, Large","Sausage, Egg & Cheese on Croissant",11.54921,13.93
All You Can Meat Breakfast Sandwich,"Ham, Egg & Cheese on English Muffin","Vanilla Bean Coolatta, Large",11.56131,14.770000000000001
Turkey Sausage Sandwich on English Muffin,Spam Breakfast Sandwich,"French Vanilla Swirl Frozen Chocolate, Large",11.61721,9.53
Kosher Big n' Toasted,Double Sausage Breakfast Sandwich,"Original Hot Chocolate, Extra Large",11.62429,12.03
Turkey Sausage Sandwich on English Muffin,"Hazelnut Swirl Frozen Chocolate, Large",Spam Breakfast Sandwich,11.62446,9.53
Double Sausage Breakfast Sandwich,Kosher Dunkin' Double Veggie Sausage Sandwich,Kosher Veggie Bacon Egg and Cheese on a Plain Bagel,11.63786,12.77
"French Vanilla Swirl Frozen Chocolate, Small",Kosher Big n' Toasted,Double Sausage Breakfast Sandwich,11.64455,11.530000000000001
"Caramel Swirl Frozen Chocolate, Small",Double Sausage Breakfast Sandwich,Kosher Big n' Toasted,11.65789,11.530000000000001
Double Sausage Breakfast Sandwich,"Frozen Chocolate, Small",Kosher Big n' Toasted,11.70983,11.530000000000001
"Sausage, Egg & Cheese on Croissant",Turkey Sausage Sandwich on English Muffin,"Vanilla Bean Coolatta, Large",11.73416,14.270000000000001
Double Sausage Breakfast Sandwich,French Cruller,Double Sausage Breakfast Sandwich,11.75605,11.97
Kosher Egg & Cheese Wake Up Wrap,Double Sausage Breakfast Sandwich,"Frozen Dunkaccino, Large",11.79372,6.97
Turkey Sausage Sandwich on English Muffin,Double Sausage Breakfast Sandwich,M&M Mix-In,11.81224,10.17
Double Sausage Breakfast Sandwich,Big n' Toasted (Regional),"Mint Hot Chocolate, Extra Large",11.86438,12.03
Big n' Toasted (Regional),"Oreo Hot Chocolate, XLarge",All You Can Meat Breakfast Sandwich,11.87684,12.73
Kosher Big n' Toasted,"Ham, Egg & Cheese on a Plain Bagel","Pumpkin Swirl Frozen Chocolate, Large",11.94043,14.33
"Frozen Chocolate, Large",Kosher Big n' Toasted,Egg & Cheese on a Plain Bagel,11.95018,9.73
"French Vanilla Swirl Frozen Chocolate, Medium","Sausage, Egg & Cheese on a Plain Bagel",Big n' Toasted (Regional),11.95451,14.129999999999999
"Sausage, Egg & Cheese on a Plain Bagel",Big n' Toasted (Regional),"Frozen Chocolate, Medium",11.96304,14.13
"Sausage, Egg & Cheese on a Plain Bagel",Big n' Toasted (Regional),"Caramel Swirl Frozen Chocolate, Medium",11.96403,14.13
Bismark,Double Sausage Breakfast Sandwich,Big n' Toasted (Regional),11.98913,11.170000000000002
Big n' Toasted (Regional),"Dunkaccino, Large",Double Sausage Breakfast Sandwich,12.075,11.97
Big n' Toasted (Regional),"French Vanilla Swirl Frozen Chocolate, Large",Egg & Cheese on a Plain Bagel,12.13953,9.73
"Caramel Swirl Frozen Chocolate, Large",Egg & Cheese on a Plain Bagel,Big n' Toasted (Regional),12.14677,9.73
Double Sausage Breakfast Sandwich,"Ham, Egg & Cheese on a Plain Bagel",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,12.14767,12.770000000000001
Maple Sugar Bacon Breakfast Sandwich,"Sausage, Egg & Cheese on a Plain Bagel","Sausage, Egg & Cheese on a Plain Bagel",12.21424,15.57
"Sausage, Egg & Cheese on a Plain Bagel","Bacon, Egg & Cheese on a Plain Bagel",All You Can Meat Breakfast Sandwich,12.27858,15.57
Kosher Veggie Sausage Egg and Cheese on a Croissant,All You Can Meat Breakfast Sandwich,Kosher Maple Sugar Bacon Breakfast Sandwich,12.29194,13.770000000000001
Double Sausage Breakfast Sandwich,Glazed Jelly Stick,Big n' Toasted (Regional),12.39588,13.370000000000001
"Pumpkin Swirl Frozen Chocolate, Large",Kosher Big n' Toasted,"Biscuit, Bacon, Fried Egg and Cheese",12.46062,11.030000000000001
"Sausage, Egg & Cheese on English Muffin","Vanilla Bean Coolatta, Large",Kosher Big n' Toasted,12.53866,16.970000000000002
All You Can Meat Breakfast Sandwich,Spam Breakfast Sandwich,Kosher Veggie Sausage Egg and Cheese on a Croissant,12.54261,13.469999999999999
"Bacon, Egg & Cheese on Croissant",All You Can Meat Breakfast Sandwich,Maple Sugar Bacon Breakfast Sandwich,12.58458,13.770000000000001
"Sausage, Egg & Cheese on Croissant",All You Can Meat Breakfast Sandwich,"Ham, Egg & Cheese on a Plain Bagel",12.63472,15.57
Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,Kosher Big n' Toasted,"Frozen Chocolate, Large",12.64527,12.53
"Biscuit, Bacon, Fried Egg and Cheese",Kosher Veggie Bacon and Veggie Sausage Croissant Sandwich,Double Sausage Breakfast Sandwich,12.66786,9.47
Big n' Toasted (Regional),Sausage Biscuit,Double Sausage Breakfast Sandwich,12.68247,12.67
Grilled Cheese with Bacon (Regional),Double Sausage Breakfast Sandwich,Big n' Toasted (Regional),12.68954,15.470000000000002
Kosher Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Frozen Dunkaccino, Large",Big n' Toasted (Regional),12.79533,12.47
Big n' Toasted (Regional),Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"French Vanilla Swirl Frozen Chocolate, Large",12.83461,12.53
Belgian Waffle Breakfast Sandwich with Maple Sugar Bacon,"Hazelnut Swirl Frozen Chocolate, Large",Big n' Toasted (Regional),12.84186,12.530000000000001
Double Sausage Breakfast Sandwich,"Bacon, Egg & Cheese on Croissant","Sausage, Egg & Cheese on English Muffin",12.90286,15.07
Turkey Sausage Sandwich on English Muffin,"Frozen Dunkaccino, Large",Kosher Big n' Toasted,13.10798,11.97
"Biscuit, Bacon, Fried Egg and Cheese",All You Can Meat Breakfast Sandwich,"Sausage, Egg & Cheese on Croissant",13.15491,12.27
Turkey Sausage Sandwich on English Muffin,Big n' Toasted (Regional),"Frozen Chocolate, Large",13.21337,12.03
"Sausage, Egg & Cheese on a Plain Bagel","Sausage, Egg & Cheese on Croissant",Kosher Big n' Toasted,14.03412,17.77
Big n' Toasted (Regional),Double Sausage Breakfast Sandwich,"Ham, Egg & Cheese on a Plain Bagel",14.07129,15.469999999999999
Double Sausage Breakfast Sandwich,Kosher Big n' Toasted,Egg & Cheese on Croissant,14.13546,10.87
Big n' Toasted (Regional),"Biscuit, Bacon, Fried Egg and Cheese",Double Sausage Breakfast Sandwich,14.59148,12.17
